entry_time,exit_time,entry_price,exit_price,position,regime,pnl,pnl_pct,duration_minutes,avg_iv,iv_spread,pcr_oi,call_delta,call_gamma,futures_basis,atr,ema_diff_pct
2025-10-10 09:20:00,2025-10-10 10:45:00,29681.066301347524,29654.41437093677,SHORT,-1,26.651930410753266,0.08979438319418889,85,0.12685,-0.0104999999999999,1.1628450241916577,0.5449230089386102,0.0004813949226037,0.0034932082571955,113.9703701489169,-0.0098359426971194
2025-10-10 11:10:00,2025-10-10 11:35:00,29547.53068940161,29639.98064362212,SHORT,-1,-92.44995422050852,-0.31288555105442145,25,0.1399,-0.014,0.9957690212794436,0.5493396793866602,0.0004418705253405,0.0031891824528692,98.2426306718371,-0.040871772015774
2025-10-10 12:35:00,2025-10-10 13:25:00,29582.08698566589,29690.9188569239,SHORT,-1,-108.83187125801123,-0.3678978812777683,50,0.12385,-0.0219,1.1302505747367757,0.5480493113401018,0.0005197465709741,0.0026038327311415,105.33655858904004,-0.0470908486871176
2025-10-13 10:00:00,2025-10-13 10:05:00,29820.27041210107,29855.09115635734,SHORT,-1,-34.8207442562707,-0.11676870724197201,5,0.12445,-0.0161,1.0755649546827797,0.5623787968084581,0.0005422246729425,0.0028521800077626,119.18539262713992,-0.002411646451103
2025-10-13 10:20:00,2025-10-13 12:15:00,29823.433928747407,29780.999207661425,SHORT,-1,42.43472108598144,0.14228650257835587,115,0.1323,-0.0084,1.1600288640337486,0.5592059154973454,0.0004932552033704,0.0029652670997713,112.99337869084776,-0.0128395232715183
2025-10-13 14:00:00,2025-10-13 14:10:00,29781.692304211523,29825.964287702376,SHORT,-1,-44.27198349085302,-0.14865502953501528,10,0.12495,-0.0009,1.0606702022534982,0.5393382802066997,0.0005113986039011,0.0026838859691422,109.74542398720352,-0.0104365529051376
2025-10-13 14:20:00,2025-10-13 14:40:00,29773.87095774053,29846.27274060532,SHORT,-1,-72.4017828647884,-0.24317221958660226,20,0.11925,0.0008999999999999,1.1868144170666224,0.5628611442550434,0.0005279959414743,0.0024725779284588,104.30740675200234,-0.017560198904646
2025-10-13 15:20:00,2025-10-14 11:25:00,29789.91834913603,29738.397749403,SHORT,-1,51.520599733030394,0.1729464281479798,1205,0.12975,-0.0297,1.207305239968244,0.5463342505752175,0.0005529231689317,0.0025452375776829,136.97616528502138,-0.004341304640041
2025-10-14 12:25:00,2025-10-14 13:00:00,29690.666162084977,29769.41274841973,SHORT,-1,-78.74658633475337,-0.26522337324755907,35,0.1172999999999999,-0.0175999999999999,1.1795468757922491,0.5470268468832947,0.0006066382308884,0.0029560544117903,106.74039401510863,-0.033888052149795
2025-10-14 14:40:00,2025-10-14 15:05:00,29852.96381407665,29949.99983095804,SHORT,-1,-97.03601688138951,-0.32504650957180287,25,0.1459,-0.0021999999999999,1.102236459677994,0.5434225102233582,0.0004525557522265,0.0035711353582903,114.99754429108128,-0.0209529203035366
2025-10-15 09:25:00,2025-10-15 09:30:00,29905.0729602665,29955.35646358166,SHORT,-1,-50.28350331515685,-0.1681437239158929,5,0.1197,-0.015,1.1806433251484292,0.5525736077300243,0.0006018131125103,0.0033192693007342,126.96576079143884,-0.0058936173101187
2025-10-15 09:50:00,2025-10-15 13:45:00,29877.27678384881,29569.101376962684,SHORT,-1,308.17540688612644,1.0314708703730362,235,0.1355,-0.0123999999999999,1.0088150999914358,0.5323159093947722,0.0005255632345266,0.0021542024353098,119.86578793086277,-0.0101154750988302
2025-10-15 13:50:00,2025-10-15 13:55:00,29506.10011485093,29569.37256249121,SHORT,-1,-63.27244764028001,-0.21443853099526997,5,0.1407,-0.0171999999999999,1.0159840679848238,0.5466866894411311,0.0005190274596953,0.002026933289938,124.8585770269079,-0.0082635305178142
2025-10-16 10:55:00,2025-10-16 11:00:00,29838.92252089373,29895.091339991428,SHORT,-1,-56.16881909769654,-0.18824010504523467,5,0.11605,-0.0173,1.0706196140295952,0.542224641425255,0.0006559272919593,0.0020849114566786,104.59252942641562,-0.0117803829369883
2025-10-16 11:45:00,2025-10-16 12:35:00,29765.469328542666,29878.17492407813,SHORT,-1,-112.70559553546263,-0.378645450845914,50,0.1349,-0.0116,1.08449262131694,0.5511383255469718,0.0005455796249916,0.0026076043260839,131.9845008854019,-0.0847936724118615
2025-10-16 15:20:00,2025-10-17 09:50:00,29941.384250359828,29981.056624778,SHORT,-1,-39.672374418172694,-0.13250013455104676,1110,0.1322499999999999,-0.0108999999999999,1.211911685557528,0.5385117104177262,0.0005541965334779,0.0036935758496419,144.8734486881835,-0.0199915287534528
2025-10-17 10:45:00,2025-10-17 11:05:00,29969.844076495898,30037.175081826364,SHORT,-1,-67.33100533046672,-0.22466251462172818,20,0.11245,-0.0079,1.0493680900377278,0.5604574046869333,0.0006688460462669,0.0025141086445145,134.31259203855475,-0.0139908240026168
2025-10-17 12:20:00,2025-10-17 13:00:00,30033.54544008249,30054.59122582852,SHORT,-1,-21.04578574603147,-0.07007426341994229,40,0.1508499999999999,-0.0097,0.9529678402864638,0.5292045815727284,0.0005004268983597,0.002010233704749,108.53681159739608,-0.0009372100161668
2025-10-17 13:25:00,2025-10-17 14:00:00,29980.36840187953,30037.3689395059,SHORT,-1,-57.000537626372534,-0.19012620813158204,35,0.11365,-0.0065,1.0654920880203929,0.5334967182247851,0.0006624076761393,0.0017069549554943,120.36422437024468,-0.0295330726680832
2025-10-17 14:10:00,2025-10-17 14:55:00,29990.58308541637,30047.66784904145,SHORT,-1,-57.084763625080086,-0.1903422933208621,45,0.14075,-0.0111,0.9861128322987432,0.53451454224779,0.0005405985634814,0.0014246854778935,124.85060977504509,-0.0161583253088334
2025-10-17 15:05:00,2025-10-20 09:15:00,29953.4364818532,30000.785726212296,SHORT,-1,-47.34924435909488,-0.15807616727977322,3970,0.10685,-0.0242999999999999,1.1253203238085026,0.5555597728859132,0.0007681218217125,0.0018281408772685,153.14987120334575,-0.0211754949936531
2025-10-20 13:25:00,2025-10-21 09:40:00,29953.69577325728,30087.47644934168,LONG,1,133.7806760843996,0.4466249410326163,1215,0.11755,-0.0118999999999999,1.1698604369951129,0.5427093288900771,0.0007556528731476,0.0017131658872822,145.56585940114851,0.0217530652740796
2025-10-21 10:45:00,2025-10-21 13:00:00,30120.018001342705,30251.92345740356,LONG,1,131.90545606085652,0.43793285931959397,135,0.12075,-0.0039,1.2049434425864276,0.5507657252043147,0.0007469723202208,0.0019706018899268,93.79332972009512,0.0244313182064619
2025-10-21 14:15:00,2025-10-21 14:25:00,30262.95877737308,30195.548325099,LONG,1,-67.41045227407812,-0.22274904701148845,10,0.11575,-0.0083,1.133538817183587,0.5479215056000551,0.0007921136703218,0.0006202212994757,126.63731824108046,0.0037628840482949
2025-10-21 14:30:00,2025-10-22 09:20:00,30291.9567634646,30285.644087152068,LONG,1,-6.312676312532858,-0.020839447123952828,1130,0.1314,-0.0089999999999999,1.1068024066669762,0.5283384315627502,0.0006992380001676,0.0008858620400962,138.41756682053114,0.0094159907634185
2025-10-22 09:25:00,2025-10-22 09:35:00,30302.362611764656,30271.36662869427,LONG,1,-30.995983070384682,-0.10228899794879603,10,0.118,-0.0132,1.0444792650050123,0.5372751590263243,0.0008496587674382,0.0014562783358505,141.52796658087806,0.001112253628328
2025-10-22 09:45:00,2025-10-22 10:50:00,30349.70595498841,30305.878255930053,LONG,1,-43.82769905835812,-0.14440897425286062,65,0.1484,-0.009,1.0837540190510533,0.5287117096581945,0.000657908518622,0.0009938257176822,122.29412162066676,0.0266748251550356
2025-10-22 11:05:00,2025-10-22 14:05:00,30361.31331973291,30507.099182759164,LONG,1,145.78586302625263,0.4801698183836506,180,0.12635,-0.0133,1.131661643732773,0.5421977080577751,0.0007882322456324,0.0005800997477984,83.31765058489587,0.0024436101037518
2025-10-22 14:10:00,2025-10-22 14:15:00,30594.62944441495,30544.20678937621,LONG,1,-50.42265503873932,-0.16480884375588992,5,0.1106999999999999,-0.0044,1.1329002614612875,0.5314019649848518,0.0008651359665611,0.0013077584749086,122.602904764787,0.009046493258953
2025-10-22 14:25:00,2025-10-23 10:05:00,30581.00769210622,30683.472079401945,LONG,1,102.46438729572401,0.33505889775559233,1180,0.1392999999999999,-0.0148,1.057452898349358,0.5173041622655936,0.0007135133337222,0.0019869061873938,119.19817428450084,0.005044132879812
2025-10-23 10:20:00,2025-10-23 11:55:00,30751.83599722116,30751.71719638591,LONG,1,-0.11880083524738438,-0.00038632111350398607,95,0.1302,-0.002,1.2018288804798924,0.5304455213516335,0.0007808725689145,0.0011889899004259,117.6312208335834,0.0237459414305148
2025-10-23 12:05:00,2025-10-23 12:10:00,30824.35302138322,30794.019609637755,LONG,1,-30.333411745465128,-0.09840729414311625,5,0.1315,0.0004,1.0305628232549855,0.547175687861885,0.0007611152196934,0.000996896856647,122.98391779964004,0.0007515713872311
2025-10-23 12:15:00,2025-10-23 12:30:00,30832.633865551004,30759.21650764686,LONG,1,-73.41735790414532,-0.2381157517203673,15,0.12895,-0.0083,1.1796729048539871,0.515788810884633,0.0008080074468613,0.0012893684162096,123.72839336754907,0.0223384027561541
2025-10-23 14:45:00,2025-10-24 09:40:00,30661.60954484341,30638.23314800047,LONG,1,-23.376396842941176,-0.07623995344651618,1135,0.12535,-0.0073,1.1537267114419985,0.5400463832228519,0.0008296595113086,0.0014903650738524,147.69934562963994,0.0060181068367365
2025-10-24 11:25:00,2025-10-24 11:30:00,30538.05641326513,30494.941239661413,LONG,1,-43.11517360371727,-0.14118506109311163,5,0.1271,-0.0058,1.1028464703602616,0.5165999508103994,0.0008979089997891,0.0007862788546554,126.074662825161,0.0087375388577747
2025-10-24 11:35:00,2025-10-24 11:40:00,30523.810727407872,30477.71620770801,LONG,1,-46.09451969986185,-0.15101168104961665,5,0.124,-0.003,1.1162844592612122,0.549224001315069,0.0009046360286403,0.0008740969768575,129.90363339547835,0.0104146622697593
2025-10-24 11:50:00,2025-10-24 12:50:00,30554.848278632548,30518.01917798258,LONG,1,-36.829100649967586,-0.12053439216624327,60,0.1267,-0.008,1.111609721703082,0.5319738776905802,0.0009062519735945,0.0011408701616065,125.86193078740976,0.0255415884046757
2025-10-24 13:20:00,2025-10-24 13:55:00,30576.451083769018,30523.297437283683,LONG,1,-53.15364648533432,-0.17383850839887044,35,0.10655,-0.0104999999999999,1.076282931543078,0.5064207381953926,0.0011003192761497,0.0010144836153369,106.11431254835485,0.0195572334591086
2025-10-24 14:35:00,2025-10-24 15:05:00,30555.909166133195,30526.45456413632,LONG,1,-29.45460199687659,-0.09639576370230461,30,0.1483,-0.0153999999999999,1.100830762322143,0.5295304709977544,0.0007912231470799,0.001176379272193,119.4988378758652,0.0097622946066088
2025-10-30 09:55:00,2025-10-30 10:40:00,30299.87943657818,30329.150501120446,SHORT,-1,-29.271064542266686,-0.0966045577954693,45,0.127,-0.0051999999999999,1.11101564909498,0.5631303977840032,0.0003842640875453,0.0046921820671045,124.0721414228366,-0.002769491316304
2025-10-30 11:35:00,2025-10-30 11:40:00,30314.48080910961,30371.582896588985,SHORT,-1,-57.10208747937577,-0.1883657115520065,5,0.1232999999999999,-0.0059999999999999,1.03266685326486,0.5706060175301262,0.0003958996852711,0.0049931137606465,135.34799102427965,-0.001636431455691
2025-10-30 14:15:00,2025-10-30 14:35:00,30407.8388161104,30446.104909862814,SHORT,-1,-38.26609375241242,-0.12584285908585727,20,0.12125,-0.0121,1.0445439096678586,0.5703852739614718,0.0004121983513493,0.005190291638393,128.69854745227556,-0.0018024641090869
2025-10-31 12:05:00,2025-10-31 12:35:00,30723.56710670473,30784.906515094724,SHORT,-1,-61.33940838999479,-0.19964937071583994,30,0.12505,-0.0165,1.0396391141184935,0.5748483801455241,0.0004091858889436,0.0046025341895166,140.55112812586518,-0.0205227139474972
2025-10-31 12:55:00,2025-10-31 13:20:00,30697.842782189644,30798.348717865927,SHORT,-1,-100.50593567628312,-0.327403903881464,25,0.1207,-0.006,1.0183238289205705,0.5638993156916854,0.0004083818299786,0.0046913459609521,111.03036803079104,-0.0375701603383285
2025-11-03 09:15:00,2025-11-03 09:50:00,30924.62663564814,31012.140205809126,SHORT,-1,-87.513570160987,-0.28298990054776074,35,0.1226,-0.0168,1.0581524137513303,0.5766332044652078,0.0004154192312718,0.0045605962920477,126.2622463019691,-0.0268292644223779
2025-11-03 10:40:00,2025-11-04 09:35:00,30941.71615224107,30503.904301672133,SHORT,-1,437.8118505689381,1.4149565861660451,1375,0.14965,0.0007,1.1672509567524036,0.5479546078763826,0.0003399414603443,0.0035313384811295,129.2478015534889,-0.0093855596738977
2025-11-04 12:10:00,2025-11-04 12:20:00,30579.30917963136,30664.97394104997,SHORT,-1,-85.6647614186113,-0.2801396228913894,10,0.12615,-0.0056999999999999,1.186826291199782,0.5486355946076514,0.0004277706603848,0.0033905200570035,142.955643652587,-0.0146388011508976
2025-11-04 12:40:00,2025-11-04 12:55:00,30599.30141221767,30623.132554356853,SHORT,-1,-23.83114213918452,-0.07788132747916017,15,0.12635,-0.0089,1.0596639935998782,0.5576885278218326,0.0004310795332808,0.0043945831014598,136.07969423570128,-0.0044798146746316
2025-11-04 13:15:00,2025-11-04 14:50:00,30598.6239798459,30581.111114483305,SHORT,-1,17.51286536259431,0.05723415985676134,95,0.1114,-0.004,1.042633269898993,0.5626231713438021,0.0004794362792762,0.0035545609823743,110.33711944585436,-0.0040571584881196
2025-11-05 09:15:00,2025-11-05 10:10:00,30487.39187620219,30543.489566965345,SHORT,-1,-56.0976907631557,-0.18400291829142773,55,0.10685,0.0029,1.0570503308602366,0.5576814854809743,0.0004869955756136,0.0041692799396297,137.12599736270644,-0.0422063851329237
2025-11-05 11:10:00,2025-11-05 13:10:00,30480.708633048307,30474.514202363687,SHORT,-1,6.194430684619874,0.020322462837703337,120,0.1345,-0.0148,1.1402624368091503,0.5466324555928413,0.0004263788890249,0.0045263408986571,106.2002837925151,-0.0182723223017919
2025-11-05 13:20:00,2025-11-05 15:20:00,30429.81083836325,30345.21693695108,SHORT,-1,84.59390141216863,0.2779968034028001,120,0.11535,-0.0008999999999999,1.050022677004228,0.5498995324155757,0.0004719679247415,0.0029485122403495,114.56312296111253,-0.0041749548728822
2025-11-06 11:15:00,2025-11-06 11:20:00,30466.341129386896,30507.02729937129,SHORT,-1,-40.68616998439393,-0.13354465444867386,5,0.1384,-0.0143999999999999,1.1318203390940036,0.5591426025508632,0.0004216767790637,0.0036060423501589,96.54615178405194,-0.0038184198142865
2025-11-06 12:05:00,2025-11-06 14:50:00,30463.16156316982,30349.895647156703,SHORT,-1,113.2659160131152,0.37181274103228507,165,0.1285,-0.013,1.0505260879064928,0.5612452207983882,0.0004531566221045,0.0027414210279628,97.1383096899621,-0.0120371596259105
2025-11-07 13:40:00,2025-11-07 14:25:00,30777.140973294507,30827.21522647544,SHORT,-1,-50.07425318093374,-0.16269949578612075,45,0.11185,-0.0083,0.9337702763147084,0.5476670535928209,0.000523746110828,0.0024570409778581,99.94115233775224,-0.0056619215527599
2025-11-10 10:25:00,2025-11-10 11:20:00,30872.34752219282,30916.662678818466,SHORT,-1,-44.31515662564561,-0.14354320348910732,55,0.14525,-0.0065,1.0033076759020494,0.5537177552866638,0.0004307025915728,0.0028803381020681,112.28509036735235,-0.0285591076101695
2025-11-10 11:45:00,2025-11-10 13:00:00,30853.360670761227,30875.38935724351,SHORT,-1,-22.028686482284684,-0.07139801306364849,75,0.1311,-0.0141999999999999,1.2555655741105014,0.5505008574232266,0.0004940535342852,0.0031825351747489,109.5569581131814,-0.0050034264342324
2025-11-11 10:20:00,2025-11-11 11:10:00,31062.32616859169,31089.744436522604,SHORT,-1,-27.418267930912407,-0.08826855974050028,50,0.1387,-0.0036,1.155455159098976,0.549512388336592,0.0004592100872495,0.0028580538699795,124.42804875672508,-0.0165330145376574
2025-11-11 15:25:00,2025-11-12 10:20:00,31387.67708594597,31391.78781440928,SHORT,-1,-4.1107284633108065,-0.013096631687826977,1135,0.12515,-0.0097,1.0870473839000674,0.5420627066522168,0.0005182784185923,0.0029696617102721,149.84757040109693,-0.0020251262688269
2025-11-12 10:25:00,2025-11-12 10:30:00,31328.56337497167,31363.71310789644,SHORT,-1,-35.14973292477225,-0.11219707876184742,5,0.11765,-0.0144999999999999,1.053839460517729,0.5376374463312162,0.0005863331186404,0.0025447140570789,148.0063487382192,-0.0093930425033644
2025-11-12 11:00:00,2025-11-12 12:20:00,31320.06875165515,31309.55120318369,SHORT,-1,10.517548471460032,0.033580860102371955,80,0.13095,-0.0194999999999999,1.049783576027256,0.5572123550375706,0.0005310926756141,0.002323302611971,133.85855398146174,-0.0173521947243781
2025-11-13 10:10:00,2025-11-13 11:10:00,31633.50889785577,31685.109670984373,SHORT,-1,-51.60077312860449,-0.16312061142259868,60,0.1315,-0.0088,1.2042676084991433,0.5345768218078175,0.0005237892927332,0.0017745560966659,102.61680194777182,-0.0022876892759015
2025-11-13 12:25:00,2025-11-13 14:15:00,31623.811487006285,31540.81400903292,SHORT,-1,82.99747797336386,0.26245248143939315,110,0.12825,-0.0188999999999999,1.192812134100679,0.5588539880661185,0.0005565364863979,0.0020113237863892,132.2046307026155,-0.0126769099501097
2025-11-13 14:20:00,2025-11-13 14:40:00,31525.353389606364,31550.105322931147,SHORT,-1,-24.75193332478375,-0.07851437228597173,20,0.12985,0.0002999999999999,1.1629228136470915,0.5298031200126633,0.0005143602178594,0.0029681726617112,103.58549275704796,-0.0013692216093425
2025-11-13 14:55:00,2025-11-14 09:35:00,31476.57683559161,31588.07992031041,SHORT,-1,-111.50308471879907,-0.35424145802512685,1120,0.1184,-0.0223999999999999,1.082584598086524,0.5349734558678515,0.0006240644229313,0.0022597707029267,118.70571112997432,-0.0297037824774239
2025-11-14 12:20:00,2025-11-14 12:30:00,31740.18512972056,31814.188741753955,SHORT,-1,-74.00361203339344,-0.23315431756602664,10,0.1227999999999999,-0.0171999999999999,1.168424022052274,0.5392819207690175,0.0006040573257344,0.003083249597308,145.8292483968814,-0.0206483722824294
2025-11-14 13:55:00,2025-11-14 14:40:00,31808.859968209526,31810.95678073728,SHORT,-1,-2.096812527754082,-0.006591913478979387,45,0.1083,-0.0099999999999999,1.2069420187103357,0.5550104797229398,0.0006632270823609,0.0019123235564895,138.7303344596764,-0.0134625821821358
2025-11-14 15:25:00,2025-11-17 09:40:00,31775.265719687384,31852.70501243801,SHORT,-1,-77.43929275062692,-0.2437093474961782,3975,0.11355,0.0035,1.1243321025555009,0.5300724621787235,0.0005988404886446,0.0012244905986948,115.12183328726314,-0.0143537546090709
2025-11-17 09:50:00,2025-11-17 09:55:00,31797.20982710747,31825.10395117231,SHORT,-1,-27.89412406484189,-0.08772506838339585,5,0.121,-0.0065999999999999,1.0891601687332226,0.5363379168402722,0.0006760256658161,0.0019108482128188,121.64159655240162,-0.0059090578971898
2025-11-17 10:15:00,2025-11-17 13:35:00,31787.32800748208,31688.1241243798,SHORT,-1,99.20388310228009,0.31208625990498334,200,0.1338,-0.0061999999999999,1.154768766581699,0.5274791626311478,0.00061006168955,0.0023973215109613,124.19322590777224,-0.008217432021754
2025-11-18 11:30:00,2025-11-18 11:45:00,31467.684681280803,31402.008238524737,LONG,1,-65.67644275606654,-0.2087107565150337,15,0.1156,-0.0109999999999999,1.174620478115766,0.5517328737725962,0.0007712360313569,0.0012168920236721,97.02477804238931,0.0058968943539438
2025-11-18 13:25:00,2025-11-18 15:00:00,31368.33006613505,31425.907018582984,LONG,1,57.576952447932854,0.1835512197383194,95,0.1522,-0.0157999999999999,1.153940787265055,0.5417051351613776,0.000592068565367,0.000491870733434,116.28827898466236,0.0217429506131419
2025-11-19 11:30:00,2025-11-20 10:30:00,31423.00789609454,31749.94699725572,LONG,1,326.9391011611806,1.0404449575364005,1380,0.11555,-0.0027,0.9665247569675732,0.5529209829713987,0.0007957010296316,0.0013935443733807,136.7261045777941,0.0463222078769828
2025-11-20 10:35:00,2025-11-20 11:40:00,31772.17773994018,31804.8264286343,LONG,1,32.64868869412021,0.10275873741282199,65,0.12095,-0.0228999999999999,0.9412711092529824,0.5528495997373252,0.0008865158284131,0.0010768105437681,124.95680811814626,0.0052206264156486
2025-11-20 12:05:00,2025-11-20 12:35:00,31902.115047944524,31757.930021230888,LONG,1,-144.18502671363603,-0.45196071325348064,30,0.1174,-0.0167999999999999,1.1802319250289852,0.5351365761142576,0.0008913455436549,0.0006485894352392,131.3522867457918,0.0500889001247957
2025-11-20 13:30:00,2025-11-20 13:45:00,31861.1498366137,31787.76216873277,LONG,1,-73.38766788092835,-0.23033590519257988,15,0.12465,-0.0065,1.12364035792745,0.5393979267153503,0.0008005271152031,0.0007243646537981,154.80258975704288,0.0328230568330054
2025-11-20 13:55:00,2025-11-20 14:30:00,31811.513519239244,31786.27278195232,LONG,1,-25.24073728692383,-0.07934466013903588,35,0.1190499999999999,-0.0186999999999999,1.083659896679917,0.5432951914453147,0.0008863848683833,0.0013048225500454,146.19105999150972,0.0067295676184922
2025-11-20 15:10:00,2025-11-21 10:20:00,31813.59079890381,31814.477322385537,LONG,1,0.886523481727636,0.002786618735783144,1150,0.11965,-0.0023,1.1127301330493211,0.5422278420772645,0.0008207440783714,0.0005342727388559,164.8072616170848,0.0052576042871867
2025-11-21 10:30:00,2025-11-21 10:35:00,31921.96351091053,31877.2930024431,LONG,1,-44.67050846742859,-0.1399365939759964,5,0.1049,-0.0061999999999999,1.048733533732661,0.5550597290942763,0.0010388944654114,0.0018707270247689,158.15629034270438,0.0014238482781311
2025-11-21 10:40:00,2025-11-21 11:00:00,31919.66759067479,31870.957768226555,LONG,1,-48.70982244823608,-0.15260128354991537,20,0.1437,-0.0168,0.9984255266902116,0.5410453360739947,0.0007850703938497,0.0010564890916408,153.94391719394767,0.0153178017399646
2025-11-21 12:20:00,2025-11-21 13:40:00,31872.28016971562,31854.62237949975,LONG,1,-17.6577902158715,-0.05540171623067485,80,0.1232,-0.0122,1.2140117935988863,0.548884126623145,0.0009064099179565,0.0013515601323576,121.33636726104643,0.00276663347153
2025-11-21 13:55:00,2025-11-24 11:05:00,31914.36022743685,32113.12581468704,LONG,1,198.76558725018913,0.622809248982876,4150,0.1474,-0.0044,1.0686993998621153,0.5348131497457542,0.0007327586642757,0.0011217294629892,143.735136442943,0.003731352761919
2025-11-27 10:50:00,2025-11-27 10:55:00,32319.82192203048,32359.93864997287,SHORT,-1,-40.11672794238984,-0.12412422333009415,5,0.12545,-0.0107,1.125729424137671,0.5723315361109855,0.0003716593694751,0.0042294042039604,137.52742741868107,-0.0032634855950653
